frp,lat,lon,grid,occurred_time
1.96,34.664857,111.034814,19122694,2022-07-07
1.96,34.664248,111.039172,19122694,2022-07-07
1.32,34.299318,113.424014,20340793,2022-07-07
1.02,34.32701,113.189287,20218982,2022-07-07
0.63,35.12247,107.315246,17229091,2022-07-07
1.39,34.321274,112.904487,20075020,2022-07-07
1.52,34.820964,109.045797,18109440,2022-07-07
2.11,33.61435,116.576989,21946447,2022-07-07
2.11,33.613384,116.582024,21946447,2022-07-07
2.11,33.609774,116.581044,21946447,2022-07-07
1.11,34.296624,112.563155,19897833,2022-07-07
1.1,34.269866,112.625441,19931052,2022-07-07
1.55,34.141687,113.427882,20340776,2022-07-07
1.49,35.303788,103.27382,15169347,2022-07-07
1.15,34.690628,109.332179,18253388,2022-07-07
0.79,35.302486,103.273309,15169347,2022-07-07
0.64,35.323918,102.786017,14920184,2022-07-07
2.22,34.515983,110.374377,18784921,2022-07-07
2.01,34.121435,112.831916,20036239,2022-07-07
1.45,34.123418,112.819569,20030702,2022-07-07
0.98,33.938362,113.728209,20495789,2022-07-07
1.8,34.620063,108.560505,17860253,2022-07-07
1.97,34.611316,108.632419,17899011,2022-07-07
1.89,34.00086,112.96796,20108206,2022-07-07
1.11,34.656925,108.221575,17688610,2022-07-07
1.19,33.90121,112.928845,20086047,2022-07-07
1.24,33.90122,112.907496,20074973,2022-07-07
1.83,33.90056,112.911607,20080510,2022-07-07
1.76,33.802449,113.454795,20357349,2022-07-07
1.34,33.79916,113.454017,20351812,2022-07-07
1.46,33.881536,112.902963,20074971,2022-07-07
2.36,33.857975,113.008728,20124801,2022-07-07
1.07,34.845929,104.423761,15756218,2022-07-07
2.23,34.473816,107.775463,17461573,2022-07-07
1.63,34.488628,107.281878,17212409,2022-07-07
1.6,34.619935,105.40088,16254523,2022-07-07
1.86,32.755123,117.314291,22322867,2022-07-07
1.86,32.751359,117.313198,22322867,2022-07-07
2.52,32.251729,119.624843,23496655,2022-07-07
2.48,32.250661,119.627134,23496655,2022-07-07
2.51,31.984155,120.635195,24011567,2022-07-07
1.38,33.291667,113.466639,20362829,2022-07-07
2.98,31.943341,120.329317,23856526,2022-07-07
2.78,32.269328,118.796842,23075845,2022-07-07
0.63,32.58303,117.251772,22289626,2022-07-07
2.02,32.165743,119.075006,23219796,2022-07-07
0.85,33.406497,112.32838,19781457,2022-07-07
0.87,33.299051,112.981738,20113665,2022-07-07
1.48,32.188387,118.760688,23059225,2022-07-07
0.83,31.437052,121.245574,24321578,2022-07-07
0.99,33.116599,112.608524,19925387,2022-07-07
1.63,31.697289,120.07562,23729148,2022-07-07
0.57,32.037617,118.428851,22887562,2022-07-07
1.28,33.265606,111.559371,19388314,2022-07-07
0.86,33.264341,111.567617,19393851,2022-07-07
0.86,33.263714,111.571731,19393851,2022-07-07
0.91,33.083514,112.21496,19720514,2022-07-07
0.91,33.082878,112.219033,19726051,2022-07-07
1.88,31.917065,118.622375,22987214,2022-07-07
1.38,32.780952,114.043568,20656233,2022-07-07
1.88,31.912975,118.621154,22987214,2022-07-07
2.53,31.965906,118.346864,22848795,2022-07-07
0.92,32.777609,114.042746,20656233,2022-07-07
1.92,31.897473,118.611997,22981675,2022-07-07
0.88,33.075571,111.804248,19515644,2022-07-07
1.36,33.098983,111.492625,19355074,2022-07-07
4.61,32.308451,115.965753,21636230,2022-07-07
0.5,31.507826,119.592725,23479962,2022-07-07
1.53,31.41921,119.855245,23612840,2022-07-07
2.34,31.767929,117.991197,22666052,2022-07-07
1.06,32.488959,114.042748,20656201,2022-07-07
2.58,32.482254,114.041134,20650663,2022-07-07
2.07,31.386419,119.309644,23335986,2022-07-07
3.86,31.383168,119.303483,23335986,2022-07-07
4.56,31.51927,117.902988,22621728,2022-07-07
0.92,32.619157,111.737834,19482371,2022-07-07
4.97,31.51826,117.903607,22621728,2022-07-07
1.57,32.749692,110.844249,19022815,2022-07-07
1.34,31.094687,119.695708,23535286,2022-07-07
1.08,31.041549,119.606184,23485447,2022-07-07
0.94,32.833494,109.299645,18236570,2022-07-07
2.45,32.46052,111.663165,19443595,2022-07-07
3.3,31.949429,114.635531,20955139,2022-07-07
3.59,31.136151,118.171653,22760110,2022-07-07
7.08,31.135252,118.175842,22760110,2022-07-07
3.89,31.137315,118.174975,22760110,2022-07-07
3.27,31.136457,118.179113,22760110,2022-07-07
3.89,31.133265,118.173767,22760110,2022-07-07
1.11,32.319482,111.451983,19332839,2022-07-07
1.29,31.276522,117.342983,22333777,2022-07-07
1.22,31.130564,118.019925,22682592,2022-07-07
1.24,31.098813,118.028997,22682588,2022-07-07
1.32,31.093918,118.032005,22688125,2022-07-07
0.84,31.089853,118.030992,22688124,2022-07-07
2.26,33.044446,104.455218,15772629,2022-07-07
2.28,30.787143,118.975745,23164272,2022-07-07
5.04,30.992533,117.784662,22560762,2022-07-07
5.54,30.991981,117.78603,22560762,2022-07-07
4.91,30.981493,117.796061,22566298,2022-07-07
5.27,30.980647,117.800133,22566298,2022-07-07
4.91,30.926341,117.776597,22555218,2022-07-07
4.59,30.92234,117.775488,22555217,2022-07-07
4.02,30.853827,117.757276,22544136,2022-07-07
4.81,30.844781,117.780734,22560746,2022-07-07
4.81,30.843926,117.784898,22560746,2022-07-07
4.67,30.818706,117.804249,22571817,2022-07-07
1.56,30.74905,117.405726,22366940,2022-07-07
1.31,31.751336,111.827514,19526571,2022-07-07
1.76,30.742863,117.395419,22361402,2022-07-07
1.76,30.741995,117.399612,22361402,2022-07-07
2.66,30.744225,117.397541,22361403,2022-07-07
2.66,30.740273,117.39659,22361402,2022-07-07
2.48,30.026231,119.750545,23562852,2022-07-07
1.13,30.626138,116.865066,22090076,2022-07-07
2.9,30.026331,119.754312,23562852,2022-07-07
2.02,30.455769,117.242495,22283853,2022-07-07
2.02,30.451849,117.241425,22283852,2022-07-07
1.21,31.274125,112.280339,19753535,2022-07-07
1.41,31.141393,112.194381,19714761,2022-07-07
1.23,30.9548,113.184861,20218607,2022-07-07
0.73,30.841156,113.066756,20157687,2022-07-07
1.47,31.176756,110.752463,18978344,2022-07-07
1.51,30.917274,110.716172,18961704,2022-07-07
1.24,30.159758,115.069678,21176420,2022-07-07
1.34,29.331488,119.055531,23208406,2022-07-07
1.86,31.606691,104.368026,15728173,2022-07-07
0.8,29.152449,119.540804,23452014,2022-07-07
2.82,31.188377,107.454768,17300634,2022-07-07
0.52,28.947593,120.18543,23784212,2022-07-07
0.52,28.9462,120.191433,23784211,2022-07-07
0.95,29.940592,115.374032,21331431,2022-07-07
4.16,31.066106,105.504369,16303960,2022-07-07
4.12,29.252305,117.184973,22256034,2022-07-07
4.61,29.249142,117.179922,22250496,2022-07-07
3.46,28.888123,118.870029,23114228,2022-07-07
2.14,28.887006,118.875032,23114228,2022-07-07
2.14,28.88589,118.880076,23119765,2022-07-07
1.12,30.849681,107.329816,17234152,2022-07-07
3.91,29.24846,117.180451,22250496,2022-07-07
2.52,28.890968,118.868322,23114228,2022-07-07
2.52,28.88989,118.873325,23114228,2022-07-07
3.71,28.888804,118.878398,23119765,2022-07-07
2.65,28.944982,118.484602,22914902,2022-07-07
0.74,30.07531,111.504694,19360274,2022-07-07
3.0,28.411059,119.501698,23435321,2022-07-07
1.32,30.504385,107.45878,17300558,2022-07-07
2.07,30.47313,106.872134,17001556,2022-07-07
0.51,29.698144,111.519208,19365769,2022-07-07
3.4,30.186809,107.987576,17571836,2022-07-07
0.42,29.585099,111.286225,19249480,2022-07-07
2.3,29.829344,107.609519,17378001,2022-07-07
3.57,29.785331,107.050054,17090072,2022-07-07
4.04,29.778486,107.043742,17090071,2022-07-07
1.41,30.189674,103.250872,15157704,2022-07-07
1.2,29.847559,106.143798,16630508,2022-07-07
1.42,29.587596,107.436286,17289382,2022-07-07
3.06,29.730242,104.509622,15799945,2022-07-07
1.95,29.726437,104.504396,15794407,2022-07-07
4.9,29.505393,104.649888,15866364,2022-07-07
2.86,29.499473,103.482819,15273904,2022-07-07
1.08,29.289996,105.025935,16060135,2022-07-07
0.76,29.292234,105.028366,16060135,2022-07-07
5.41,27.780812,114.92775,21104174,2022-07-07
3.27,27.778975,114.9171,21098637,2022-07-07
3.17,27.777153,114.906466,21093099,2022-07-07
3.22,26.731158,119.637988,23501578,2022-07-07
1.16,29.409689,102.736955,14891841,2022-07-07
2.09,28.92692,106.886203,17006921,2022-07-07
2.12,29.297933,103.113286,15085624,2022-07-07
1.08,29.264365,103.279873,15168675,2022-07-07
2.79,26.501315,119.651626,23512626,2022-07-07
0.66,27.993059,108.463751,17809682,2022-07-07
0.93,27.398602,111.992922,19609141,2022-07-07
2.83,26.255636,117.612519,22471643,2022-07-07
1.17,28.116881,104.559458,15821913,2022-07-07
0.71,26.012319,117.330802,22327654,2022-07-07
1.04,26.004612,117.324256,22327653,2022-07-07
0.97,27.914949,103.906027,15489671,2022-07-07
1.84,25.840144,115.887038,21591214,2022-07-07
0.91,27.286635,106.79114,16956906,2022-07-07
1.81,27.153146,107.48763,17316796,2022-07-07
2.58,27.741284,102.203702,14620342,2022-07-07
3.8,27.740665,102.21003,14625879,2022-07-07
3.8,27.735826,102.209441,14625879,2022-07-07
2.64,27.45953,102.206587,14625848,2022-07-07
1.16,27.392476,102.562502,14803025,2022-07-07
0.98,26.932691,106.679448,16901496,2022-07-07
0.97,27.391218,102.561304,14803024,2022-07-07
0.66,27.13347,104.792754,15943618,2022-07-07
0.89,25.142027,117.163774,22244502,2022-07-07
0.75,25.053156,117.061659,22189122,2022-07-07
1.05,25.049601,117.079145,22200196,2022-07-07
0.75,25.455051,114.895492,21087304,2022-07-07
0.95,25.451272,114.894592,21087303,2022-07-07
2.74,24.222365,120.492216,23938722,2022-07-07
0.51,26.505931,107.578855,17361020,2022-07-07
0.82,27.076088,102.170156,14603657,2022-07-07
0.77,26.535558,106.895167,17012192,2022-07-07
2.09,26.940428,102.927812,14991232,2022-07-07
3.51,26.940786,102.926399,14991232,2022-07-07
1.66,24.863085,116.200896,21751678,2022-07-07
0.94,26.663203,104.7491,15921417,2022-07-07
0.88,26.392622,106.272118,16696567,2022-07-07
1.11,26.541623,105.014714,16054292,2022-07-07
0.69,26.4741,103.334272,15196049,2022-07-07
0.58,26.634414,101.427655,14227092,2022-07-07
0.91,26.629603,101.47774,14254777,2022-07-07
0.9,26.621456,101.457205,14243702,2022-07-07
0.9,26.61653,101.455658,14243701,2022-07-07
7.3,26.576816,101.662916,14348900,2022-07-07
6.93,26.576179,101.669889,14348900,2022-07-07
13.4,26.571856,101.662405,14348899,2022-07-07
8.93,26.571278,101.668707,14348899,2022-07-07
8.93,26.565749,101.674518,14354435,2022-07-07
4.08,26.560848,101.673436,14354435,2022-07-07
4.34,26.560261,101.680009,14354435,2022-07-07
2.95,26.49966,101.85266,14443020,2022-07-07
2.96,26.501931,101.851812,14443020,2022-07-07
1.28,26.187836,104.12891,15605755,2022-07-07
1.2,26.378336,101.97705,14509451,2022-07-07
0.76,25.802826,105.003793,16048673,2022-07-07
1.6,25.74429,103.876411,15472818,2022-07-07
1.15,25.637978,104.290804,15683212,2022-07-07
1.38,25.652741,104.045648,15561400,2022-07-07
0.73,25.786359,100.373801,13689909,2022-07-07
2.85,25.803154,99.096008,13036545,2022-07-07
1.31,25.796517,99.107255,13042081,2022-07-07
1.35,25.802125,99.096378,13036544,2022-07-07
2.46,25.795408,99.107596,13047618,2022-07-07
0.66,25.282989,103.934131,15505989,2022-07-07
0.78,25.141087,105.106992,16098432,2022-07-07
0.42,25.230305,102.539916,14791710,2022-07-07
0.88,25.098096,102.903766,14979953,2022-07-07
0.68,24.988146,103.618035,15345383,2022-07-07
0.75,24.808413,104.035979,15555769,2022-07-07
2.16,24.796852,104.063999,15572379,2022-07-07
0.65,24.673773,102.992436,15024202,2022-07-07
1.55,23.732953,106.783337,16956510,2022-07-07
1.47,23.538835,107.1242,17128136,2022-07-07
0.86,22.616062,111.728025,19475721,2022-07-07
1.55,22.76301,110.425029,18811297,2022-07-07
0.73,22.705551,109.807954,18495682,2022-07-07
0.82,23.055912,107.183937,17161304,2022-07-07
4.34,22.65707,107.903611,17526701,2022-07-07
0.5,22.166697,107.934298,17543258,2022-07-07
0.81,21.687874,108.415897,17786832,2022-07-07
0.52,21.687303,108.419625,17786832,2022-07-07
0.77,21.680686,108.418465,17786832,2022-07-07
3.88,20.402864,115.411097,21352517,2022-07-07
1.77,21.043478,109.089097,18130055,2022-07-07
0.85,21.64173,95.932999,11424814,2022-07-07
1.42,21.095755,97.054154,12000602,2022-07-07
0.38,51.479402,128.535966,28039136,2022-07-07
1.31,50.181163,127.421249,27474217,2022-07-07
2.09,48.087526,123.458955,25452979,2022-07-07
1.37,47.186538,123.584129,25513786,2022-07-07
0.76,45.854857,125.441359,26460465,2022-07-07
0.73,46.958983,114.839304,21062013,2022-07-07
0.53,46.562785,114.24551,20757434,2022-07-07
0.58,45.753013,115.731868,21515912,2022-07-07
0.89,42.78165,124.1771,25817831,2022-07-07
2.7,42.916018,120.818521,24106913,2022-07-07
1.28,42.91364,120.811168,24101375,2022-07-07
3.7,41.84636,123.763338,25607321,2022-07-07
2.36,41.989037,121.687671,24549769,2022-07-07
1.19,41.349313,123.474467,25457766,2022-07-07
3.42,42.270691,119.14657,23254143,2022-07-07
3.29,42.269663,119.151839,23259680,2022-07-07
1.35,41.31168,123.339788,25391318,2022-07-07
1.26,41.308725,123.332715,25385781,2022-07-07
1.7,41.307981,123.3311,25385781,2022-07-07
0.76,41.280555,123.290063,25363630,2022-07-07
1.16,41.188803,123.006622,25219657,2022-07-07
3.19,41.166785,123.003283,25219655,2022-07-07
1.84,41.164787,123.000892,25219655,2022-07-07
1.84,41.163592,123.006197,25219655,2022-07-07
3.07,41.151681,122.978386,25208579,2022-07-07
2.38,41.146326,122.981901,25208579,2022-07-07
0.99,41.141574,123.002878,25219652,2022-07-07
1.72,41.143345,122.97498,25203041,2022-07-07
2.37,41.138611,122.995874,25214115,2022-07-07
1.95,41.137415,123.001149,25219652,2022-07-07
2.62,41.136824,122.983688,25208578,2022-07-07
2.5,41.783696,119.489468,23431273,2022-07-07
1.93,40.98268,122.94838,25191949,2022-07-07
1.17,41.457942,119.83833,23608420,2022-07-07
1.78,40.673936,122.388357,24903991,2022-07-07
1.78,40.672798,122.393372,24909528,2022-07-07
1.22,40.67166,122.398365,24909528,2022-07-07
2.23,40.665923,122.423391,24926138,2022-07-07
2.22,41.271378,119.41694,23392457,2022-07-07
2.88,41.271218,119.416521,23392457,2022-07-07
0.48,41.183343,117.977853,22661563,2022-07-07
1.89,40.321057,122.151102,24787675,2022-07-07
1.56,40.319153,122.139967,24782138,2022-07-07
3.15,40.318056,122.144816,24782137,2022-07-07
1.56,40.315074,122.13839,24776600,2022-07-07
0.88,40.309928,122.141552,24782136,2022-07-07
1.09,40.952317,117.722199,22528649,2022-07-07
1.09,40.951402,117.727145,22534186,2022-07-07
1.06,40.950496,117.732089,22534186,2022-07-07
0.67,40.246384,121.029547,24211818,2022-07-07
0.77,39.9702,120.832081,24112122,2022-07-07
1.27,39.967047,120.833547,24112121,2022-07-07
1.6,40.523765,117.613348,22473231,2022-07-07
3.16,39.802288,120.618362,24006900,2022-07-07
3.8,39.802978,120.617732,24006900,2022-07-07
0.76,39.584195,121.438664,24422151,2022-07-07
1.52,40.097652,118.938123,23148698,2022-07-07
2.09,40.110008,118.74129,23049033,2022-07-07
0.41,40.920577,113.905274,20585158,2022-07-07
0.93,40.129674,118.449837,22899536,2022-07-07
1.55,40.184565,118.089063,22716822,2022-07-07
1.92,40.177965,118.065428,22705747,2022-07-07
0.97,40.59262,115.096097,21194192,2022-07-07
0.97,40.588629,115.099679,21194192,2022-07-07
1.9,39.966519,118.554553,22954888,2022-07-07
1.32,39.959484,118.552179,22954887,2022-07-07
1.32,39.955966,118.550932,22949350,2022-07-07
1.19,39.952825,118.566999,22960424,2022-07-07
2.08,39.91497,118.684673,23021327,2022-07-07
2.08,39.91392,118.690066,23021326,2022-07-07
0.54,39.191647,122.054539,24737716,2022-07-07
1.8,39.900702,118.583723,22965955,2022-07-07
0.8,39.920599,118.376585,22860754,2022-07-07
1.39,39.9181,118.370096,22860754,2022-07-07
1.67,39.882617,118.553645,22954879,2022-07-07
2.01,39.921601,118.233753,22788773,2022-07-07
1.08,39.467497,120.45553,23923808,2022-07-07
1.85,39.751597,118.818642,23087752,2022-07-07
1.85,39.750507,118.82405,23093289,2022-07-07
3.77,39.874707,118.169849,22755546,2022-07-07
3.24,39.808796,118.207373,22777687,2022-07-07
1.0,39.758934,118.467684,22910569,2022-07-07
0.94,39.768144,118.38147,22866274,2022-07-07
1.22,39.813346,118.067653,22705706,2022-07-07
1.84,39.81143,118.077846,22711243,2022-07-07
4.09,39.864942,117.637056,22484232,2022-07-07
3.29,39.686149,118.40935,22877339,2022-07-07
0.76,41.023242,109.550475,18364833,2022-07-07
1.34,39.676586,118.40068,22877338,2022-07-07
2.98,39.608709,118.479273,22916089,2022-07-07
1.21,39.614132,118.374983,22860720,2022-07-07
1.34,40.142622,115.274551,21282734,2022-07-07
1.09,40.911957,109.267809,18220859,2022-07-07
1.34,39.613019,117.978218,22661388,2022-07-07
2.99,39.606391,117.954566,22650313,2022-07-07
1.7,40.41554,113.029364,20136605,2022-07-07
0.84,39.475596,118.276644,22810872,2022-07-07
5.46,39.435743,118.464743,22904996,2022-07-07
1.69,39.248447,119.032371,23198436,2022-07-07
0.83,40.578302,110.614198,18907409,2022-07-07
3.28,40.651436,109.744428,18464458,2022-07-07
0.67,40.187591,113.313826,20286079,2022-07-07
2.56,40.635907,109.747338,18464456,2022-07-07
3.54,40.632194,109.746617,18464455,2022-07-07
0.98,40.629795,109.734066,18458918,2022-07-07
2.32,40.6241,109.750948,18469991,2022-07-07
5.12,40.619077,109.761858,18475528,2022-07-07
3.79,40.600817,109.686096,18436767,2022-07-07
3.79,40.600178,109.692001,18436767,2022-07-07
2.58,40.578785,109.365392,18270654,2022-07-07
1.38,39.225371,118.100747,22722252,2022-07-07
1.38,39.224371,118.105894,22722252,2022-07-07
1.68,38.997262,119.006951,23181797,2022-07-07
0.69,39.818801,114.375189,20823127,2022-07-07
1.81,39.984175,113.122933,20186390,2022-07-07
1.01,40.365598,109.962849,18575166,2022-07-07
0.49,39.945101,113.085143,20169775,2022-07-07
3.37,38.953841,118.512787,22932628,2022-07-07
2.17,39.029785,117.503454,22417695,2022-07-07
1.33,38.928536,117.729371,22533961,2022-07-07
1.18,38.902189,116.98255,22151905,2022-07-07
0.84,38.841463,117.048723,22185120,2022-07-07
0.77,38.65926,117.966467,22655745,2022-07-07
0.97,38.374764,119.099036,23231561,2022-07-07
0.75,39.797058,109.839892,18514195,2022-07-07
1.27,39.561431,110.591458,18896222,2022-07-07
1.27,39.560799,110.596568,18901759,2022-07-07
0.97,38.703319,116.216002,21764293,2022-07-07
1.06,39.50544,110.524232,18862994,2022-07-07
2.39,39.502764,110.545152,18874068,2022-07-07
2.39,39.499214,110.544374,18874067,2022-07-07
1.06,39.501891,110.523504,18862994,2022-07-07
2.39,39.499877,110.539168,18868530,2022-07-07
1.49,39.494803,110.522018,18862993,2022-07-07
1.2,40.320605,99.082228,13032624,2022-07-07
2.6,39.876159,106.787391,16958307,2022-07-07
2.69,39.862724,106.88635,17008139,2022-07-07
1.45,39.858464,106.88577,17008138,2022-07-07
1.93,39.852325,106.905925,17019212,2022-07-07
3.1,39.445791,110.506553,18851913,2022-07-07
0.64,39.447779,110.490766,18846377,2022-07-07
3.09,38.287531,117.828639,22583722,2022-07-07
1.07,39.444864,110.484974,18840839,2022-07-07
1.07,39.44422,110.490098,18846376,2022-07-07
2.09,39.442898,110.500573,18851913,2022-07-07
0.82,39.442232,110.505875,18851913,2022-07-07
2.09,39.439349,110.499885,18851913,2022-07-07
1.55,38.286002,117.81733,22578185,2022-07-07
14.89,39.442353,110.446581,18824228,2022-07-07
1.48,39.430012,110.487195,18840838,2022-07-07
2.07,39.410066,110.648147,18923890,2022-07-07
2.07,39.406543,110.647355,18923890,2022-07-07
2.2,39.426161,110.459603,18829763,2022-07-07
2.2,39.422612,110.458814,18829763,2022-07-07
1.81,39.427642,110.459344,18829763,2022-07-07
1.81,39.424083,110.458585,18829763,2022-07-07
0.9,39.102877,112.822785,20031256,2022-07-07
9.44,39.412972,110.48834,18846373,2022-07-07
1.44,39.398352,110.602243,18901741,2022-07-07
1.44,39.397692,110.607497,18907278,2022-07-07
1.55,39.409433,110.487582,18846372,2022-07-07
2.13,39.374557,110.618448,18912812,2022-07-07
0.81,39.390548,110.435381,18818685,2022-07-07
1.39,39.300404,110.750179,18979248,2022-07-07
1.01,37.474763,121.060969,24228121,2022-07-07
2.32,39.327312,110.159715,18674716,2022-07-07
1.77,39.326642,110.165023,18680253,2022-07-07
0.81,38.111654,117.771429,22556018,2022-07-07
1.55,38.948128,112.689531,19964795,2022-07-07
0.89,37.380146,121.164405,24283480,2022-07-07
2.53,39.263614,110.168528,18680246,2022-07-07
1.59,39.262953,110.173955,18685783,2022-07-07
1.59,39.262293,110.179342,18685783,2022-07-07
2.02,39.259352,110.173286,18685783,2022-07-07
1.94,38.572804,114.955562,21121986,2022-07-07
0.83,38.570233,114.950278,21116449,2022-07-07
